"","postnum","tweets","likes","bin_tweet","bin_like","diff_tweets_likes","prop_tweet","prop_like","Comments","title","date","Graphics","Length","videos","gradelevel","johnsides","henryfarrell","joshuatucker","larrybartels","andrewrudalevige","andrewgelman","jamesfearon","erikvoeten","sarahbinder","ericachenoweth","danhopkins","nolanmccarty","gregorykoger","jonathanrobinson","vanessawilliamson","jasonlyall","hansnoel","suzannemettler","paul","laynamosley","catiebailard","presidency","potpourri","environmentalpolitics","war","comparativepolitics","publicopinion","blogs","politicalscienceandjournalism","campaignsandelections","politicaleconomy","legislativepolitics","graphiti","politicalparties","law","experimentalanalysis","othersocialscience","policy","media","foreignpolicy","internationalrelations","internationalsecurity","methodology","electoralfraud","institutions","frivolity","tedmccaggcartoons","academia","electionreports","immigration","judicial","itandpolitics","data","violence","politicseverywhere","bureaucracy","obituary","sports","politicalscience","protest","housekeeping","senateprocedure","newsletters","healthcare","politicalsciencenews","education","science","musicandotherpopularculture","transitions","politicaltheory","thisweekinpoliticalscience","generalpolitics","interestgroups","methepeople","valid","tweetLike","logtweetlike","has_graphics","smoothtweet","smoothlike","smoothtweetlike","logsmoothtweetlike","loglength","tweetrating","tweetsandlikes","year","day","month","newdate","weekday","weekdaynum","weekday01","sincelast"
"45",45,11,3,1,0,8,0.785714268684387,0.214285716414452,4,"The Speed of Modern Campaigns: Does it Matter?","1/20/2012",0,338,1,8.78139686584473,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.66666674613953,0.564271450042725,0,12,4,3,0.477121263742447,5.82304573059082,0.477121263742447,1,"2012","20","1",2012-01-20,"Friday","5",1,0
"46",46,5,0,1,0,5,1,0,0,"Perry's Exit Could Be Romney's Gain (But It Ain't Much)","1/20/2012",0,226,0,7.51075506210327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,6,1,6,0.778151273727417,5.42053508758545,0.778151273727417,0,"2012","20","1",2012-01-20,"Friday","5",1,1
"47",47,9,4,1,0,5,0.692307710647583,0.307692319154739,3,"Deep Dissatisfaction with Romney?","1/19/2012",0,240,0,10.030200958252,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.25,0.352182507514954,0,10,5,2,0.30103000998497,5.48063898086548,0.30103000998497,1,"2012","19","1",2012-01-19,"Thursday","4",1,0
"48",48,4,5,0,1,-1,0.444444447755814,0.555555582046509,5,"Why Is It So Hard to Count Votes in the Iowa Caucus?","1/19/2012",2,283,0,8.76841259002686,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.800000011920929,-0.0969100072979927,1,5,6,0.833333313465118,-0.0791812539100647,5.64544677734375,-0.0791812539100647,1,"2012","19","1",2012-01-19,"Thursday","4",1,0
"49",49,2,0,1,0,2,1,0,7,"The Romney campaign to come: Echoes of 1976 and 1988?","1/19/2012",0,177,0,5.72954559326172,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,3,1,3,0.477121263742447,5.17614984512329,0.477121263742447,0,"2012","19","1",2012-01-19,"Thursday","4",1,0
"50",50,12,0,1,0,12,1,0,1,"Update on Views of Romney and Wealth","1/19/2012",0,298,0,11.5630264282227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,13,1,13,1.11394333839417,5.69709348678589,1.11394333839417,0,"2012","19","1",2012-01-19,"Thursday","4",1,1
"51",51,34,0,1,0,34,1,0,2,"Economic Inequality Is All the Rage","1/18/2012",0,302,0,11.4440002441406,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,35,1,35,1.54406809806824,5.71042680740356,1.54406809806824,0,"2012","18","1",2012-01-18,"Wednesday","3",1,0
"52",52,137,18,1,0,119,0.883870959281921,0.116129033267498,1,"Does Political Science Research Inform Policy Opinions of Scholars?","1/18/2012",2,1052,0,12.9714107513428,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.61111116409302,0.881448090076447,1,138,19,7.26315784454346,0.861125469207764,6.95844841003418,0.861125469207764,1,"2012","18","1",2012-01-18,"Wednesday","3",1,0
"53",53,11,0,1,0,11,1,0,0,"Diplomacy in the You Tube Age","1/18/2012",0,26,1,8.02370357513428,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,12,1,12,1.07918119430542,3.25809645652771,1.07918119430542,0,"2012","18","1",2012-01-18,"Wednesday","3",1,0
"54",54,12,1,1,0,11,0.923076927661896,0.0769230797886848,1,"The Divided Tea Party","1/18/2012",1,594,0,9.18443584442139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1.07918119430542,1,13,2,6.5,0.812913358211517,6.38687944412231,0.812913358211517,1,"2012","18","1",2012-01-18,"Wednesday","3",1,1
"55",55,11,10,1,0,1,0.523809552192688,0.476190477609634,2,"Euro Crisis Part XVII: Boardgame Edition","1/17/2012",1,24,0,4.33166646957397,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.10000002384186,0.04139269515872,1,12,11,1.09090912342072,0.0377885736525059,3.178053855896,0.0377885736525059,1,"2012","17","1",2012-01-17,"Tuesday","2",1,0
"56",56,6,0,1,0,6,1,0,0,"Public Opinion and the Payroll Tax Extension","1/17/2012",0,79,0,13.9427175521851,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,7,1,7,0.84509801864624,4.36944770812988,0.84509801864624,0,"2012","17","1",2012-01-17,"Tuesday","2",1,0
"57",57,13,2,1,0,11,0.866666674613953,0.133333340287209,2,"Winnowing the Field Would Help Romney, Not Hurt Him","1/17/2012",0,89,0,6.21021747589111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.5,0.812913358211517,0,14,3,4.66666650772095,0.669006764888763,4.48863649368286,0.669006764888763,1,"2012","17","1",2012-01-17,"Tuesday","2",1,1
"58",58,4,0,1,0,4,1,0,0,"Mitt Romney: Still Inevitable","1/16/2012",1,10,0,1.67499995231628,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,5,1,5,0.698970019817352,2.30258512496948,0.698970019817352,0,"2012","16","1",2012-01-16,"Monday","1",1,0
"59",59,9,1,1,0,8,0.899999976158142,0.100000001490116,0,"MLK, Jr, Online","1/16/2012",0,40,0,3.65000009536743,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0.954242527484894,0,10,2,5,0.698970019817352,3.68887948989868,0.698970019817352,1,"2012","16","1",2012-01-16,"Monday","1",1,0
"60",60,38,24,1,0,14,0.612903237342834,0.387096762657166,4,"Changing Public Views of Martin Luther King","1/16/2012",1,55,0,10.9228572845459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.58333337306976,0.199572369456291,1,39,25,1.55999994277954,0.193124577403069,4.00733327865601,0.193124577403069,1,"2012","16","1",2012-01-16,"Monday","1",1,1
"61",61,11,0,1,0,11,1,0,2,"≥ guy says Santorum's tax plan doesn't add up","1/15/2012",0,269,0,10.1383790969849,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,12,1,12,1.07918119430542,5.59471130371094,1.07918119430542,0,"2012","15","1",2012-01-15,"Sunday","0",0,0
"62",62,86,14,1,0,72,0.860000014305115,0.140000000596046,6,"The Syrian Conflict is Already a Civil War","1/15/2012",0,472,0,13.1441688537598,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.14285707473755,0.788370430469513,0,87,15,5.80000019073486,0.763428032398224,6.15697908401489,0.763428032398224,1,"2012","15","1",2012-01-15,"Sunday","0",0,1
"63",63,4,0,1,0,4,1,0,2,"Potpourri","1/14/2012",0,50,0,7.2849645614624,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,5,1,5,0.698970019817352,3.91202306747437,0.698970019817352,0,"2012","14","1",2012-01-14,"Saturday","6",0,0
"64",64,6,0,1,0,6,1,0,3,"Clarification on quals and quants","1/14/2012",0,148,0,12.2864665985107,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,7,1,7,0.84509801864624,4.99721240997314,0.84509801864624,0,"2012","14","1",2012-01-14,"Saturday","6",0,1
"65",65,11,5,1,0,6,0.6875,0.3125,2,"David Brooks wishes George W. Bush could run for a third term, also says he's not allowed to talk about what he just talked about","1/13/2012",0,491,0,8.82047367095947,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.20000004768372,0.342422693967819,0,12,6,2,0.30103000998497,6.19644403457642,0.30103000998497,1,"2012","13","1",2012-01-13,"Friday","5",1,0
"66",66,8,0,1,0,8,1,0,2,"More on Romney's Bain Bane","1/13/2012",1,221,0,12.0935087203979,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,9,1,9,0.954242527484894,5.39816284179688,0.954242527484894,0,"2012","13","1",2012-01-13,"Friday","5",1,0
"67",67,6,0,1,0,6,1,0,2,"Google, David Kreps, and the Dread Pirate Roberts Strategy","1/13/2012",0,1020,0,9.04532051086426,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,7,1,7,0.84509801864624,6.92755794525146,0.84509801864624,0,"2012","13","1",2012-01-13,"Friday","5",1,0
"68",68,4,0,1,0,4,1,0,2,"The Magic of Polls?","1/13/2012",0,33,0,3.36083340644836,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,5,1,5,0.698970019817352,3.49650764465332,0.698970019817352,0,"2012","13","1",2012-01-13,"Friday","5",1,0
"69",69,6,0,1,0,6,1,0,3,"Ash(es) to Ashes: Reorganizing the Executive Branch","1/13/2012",0,1117,0,15.1914978027344,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,7,1,7,0.84509801864624,7.01840162277222,0.84509801864624,0,"2012","13","1",2012-01-13,"Friday","5",1,0
"70",70,1,0,1,0,1,1,0,0,"Recently in the sister blog","1/13/2012",0,19,0,7.36763143539429,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,2,1,2,0.30103000998497,2.94443893432617,0.30103000998497,0,"2012","13","1",2012-01-13,"Friday","5",1,0
"71",71,35,19,1,0,16,0.648148119449615,0.351851850748062,8,"Does Mitt Romney Have a Wealth Problem?","1/13/2012",2,772,0,11.3095693588257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.84210526943207,0.265314429998398,1,36,20,1.79999995231628,0.255272507667542,6.64898443222046,0.255272507667542,1,"2012","13","1",2012-01-13,"Friday","5",1,1
"72",72,10,0,1,0,10,1,0,0,"On Mean, Nasty South Carolina Politics","1/12/2012",0,168,0,12.8778429031372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,11,1,11,1.04139268398285,5.12396383285522,1.04139268398285,0,"2012","12","1",2012-01-12,"Thursday","4",1,1
"73",73,56,6,1,0,50,0.903225779533386,0.0967741906642914,1,"Why Is Inequality Higher in America?","1/11/2012",0,1103,0,19.8325843811035,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.33333301544189,0.970036745071411,0,57,7,8.14285755157471,0.910776853561401,7.00578880310059,0.910776853561401,1,"2012","11","1",2012-01-11,"Wednesday","3",1,0
"74",74,17,4,1,0,13,0.809523820877075,0.190476194024086,0,"The New Hampshire Results: 2012 vs. 2008","1/11/2012",5,1025,0,10.0460519790649,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.25,0.628388941287994,1,18,5,3.59999990463257,0.556302487850189,6.93244791030884,0.556302487850189,1,"2012","11","1",2012-01-11,"Wednesday","3",1,0
"75",75,5,2,1,0,3,0.714285731315613,0.28571429848671,3,"More on Innumeracy","1/11/2012",0,377,0,9.63282489776611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5,0.397940009832382,0,6,3,2,0.30103000998497,5.9322452545166,0.30103000998497,1,"2012","11","1",2012-01-11,"Wednesday","3",1,1
"76",76,22,6,1,0,16,0.785714268684387,0.214285716414452,0,"The President Needs Help: Happy Birthday, Brownlow Report!","1/10/2012",0,738,0,13.4810218811035,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.66666674613953,0.564271450042725,0,23,7,3.28571438789368,0.516629815101624,6.60394382476807,0.516629815101624,1,"2012","10","1",2012-01-10,"Tuesday","2",1,0
"77",77,66,10,1,0,56,0.868421077728271,0.131578952074051,2,"The Most Important Trend for the 2012 Election","1/10/2012",1,66,0,9.43893909454346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.59999990463257,0.819543957710266,1,67,11,6.09090900421143,0.784682095050812,4.18965482711792,0.784682095050812,1,"2012","10","1",2012-01-10,"Tuesday","2",1,0
"78",78,19,0,1,0,19,1,0,3,"The Inevitability of Mitt Romney","1/10/2012",0,444,0,11.6017007827759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,20,1,20,1.30103003978729,6.09582471847534,1.30103003978729,0,"2012","10","1",2012-01-10,"Tuesday","2",1,1
"79",79,9,2,1,0,7,0.818181812763214,0.181818187236786,2,"Annals of New Hampshire Retail Politics","1/9/2012",0,59,0,5.42000007629395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.5,0.653212487697601,0,10,3,3.33333325386047,0.522878706455231,4.07753753662109,0.522878706455231,1,"2012","9","1",2012-01-09,"Monday","1",1,0
"80",80,39,20,1,0,19,0.661016941070557,0.338983058929443,1,"A New Solidarity Movement in Hungary?","1/9/2012",0,929,0,22.5790882110596,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.95000004768372,0.290034621953964,0,40,21,1.90476191043854,0.279840707778931,6.83410882949829,0.279840707778931,1,"2012","9","1",2012-01-09,"Monday","1",1,0
"81",81,4,1,1,0,3,0.800000011920929,0.200000002980232,1,"Beware the New Hampshire Expectations Game","1/9/2012",0,215,0,8.51392841339111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.60206001996994,0,5,2,2.5,0.397940009832382,5.37063789367676,0.397940009832382,1,"2012","9","1",2012-01-09,"Monday","1",1,1
"82",82,7,1,1,0,6,0.875,0.125,1,"New Hampshire Bound","1/8/2012",0,70,0,7.45362663269043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.84509801864624,0,8,2,4,0.60206001996994,4.24849510192871,0.60206001996994,1,"2012","8","1",2012-01-08,"Sunday","0",0,0
"83",83,12,3,1,0,9,0.800000011920929,0.200000002980232,2,"The Politics of Eyeliner","1/8/2012",0,441,0,10.384425163269,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.60206001996994,0,13,4,3.25,0.51188337802887,6.08904504776001,0.51188337802887,1,"2012","8","1",2012-01-08,"Sunday","0",0,0
"84",84,68,0,1,0,68,1,0,1,"Americans and Innumeracy","1/8/2012",0,681,0,10.287353515625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,69,1,69,1.83884906768799,6.52356243133545,1.83884906768799,0,"2012","8","1",2012-01-08,"Sunday","0",0,2
"85",85,8,7,1,0,1,0.533333361148834,0.466666668653488,1,"Those Recess Appointments","1/6/2012",0,748,0,11.8388967514038,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.14285719394684,0.0579919666051865,0,9,8,1.125,0.0511525236070156,6.61740303039551,0.0511525236070156,1,"2012","6","1",2012-01-06,"Friday","5",1,0
"86",86,9,1,1,0,8,0.899999976158142,0.100000001490116,0,"Nolan McCarty Joins The Monkey Cage","1/6/2012",0,80,0,9.7787036895752,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0.954242527484894,0,10,2,5,0.698970019817352,4.38202667236328,0.698970019817352,1,"2012","6","1",2012-01-06,"Friday","5",1,0
"87",87,4,0,1,0,4,1,0,0,"Potpourri","1/6/2012",0,71,0,6.29264688491821,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,5,1,5,0.698970019817352,4.26268005371094,0.698970019817352,0,"2012","6","1",2012-01-06,"Friday","5",1,0
"88",88,26,12,1,0,14,0.684210538864136,0.315789461135864,1,"The Unintended Consequences of an Oil Embargo on Iran","1/6/2012",0,821,0,10.883394241333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.16666674613953,0.335792124271393,0,27,13,2.07692313194275,0.317420423030853,6.71052312850952,0.317420423030853,1,"2012","6","1",2012-01-06,"Friday","5",1,0
"89",89,6,0,1,0,6,1,0,1,"Unconvincing defense of the recent Russian elections","1/6/2012",2,98,0,7.17429304122925,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,7,1,7,0.84509801864624,4.58496761322021,0.84509801864624,0,"2012","6","1",2012-01-06,"Friday","5",1,0
"90",90,9,0,1,0,9,1,0,4,"The Representativeness of New Hampshire Voters","1/6/2012",0,238,0,13.5570678710938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,10,1,10,1,5.47227048873901,1,0,"2012","6","1",2012-01-06,"Friday","5",1,1
