Landing Page,Visits,Pages/Visit,Avg Time On,% New Visits,Bounce Rate,Year,Month,Day,Title
/2011/04/the_1995-96_shutdowns_and_appr.html,198,1.21,0:00:35,97.44%,82.05%,2011,04,NA,The_1995 96_shutdowns_and_appr
/2011/05/fixing-congress-suggestions-by-rep-jim-cooper-and-others-2/,198,1.15,0:01:45,89.74%,89.74%,2011,05,fixing-congress-suggestions-by-rep-jim-cooper-and-others-2,
/blog/2011/02/08/the_invisible_american_welfare/,198,1.28,0:00:35,69.23%,79.49%,2011,02,08,The Invisible American Welfare
/blog/2011/10/12/barack-obama-is-a-negative-campaigner/,198,1.08,0:00:39,87.18%,92.31%,2011,10,12,Barack Obama Is A Negative Campaigner
/blog/2012/01/11/why-is-inequality-higher-in-america/,198,1.18,0:00:33,76.92%,87.18%,2012,01,11,Why Is Inequality Higher In America
/2010/04/the_ideology_of_john_paul_stev.html,193,1.21,0:00:46,78.95%,78.95%,2010,04,NA,The Ideology Of John Paul Stev
/2010/05/why_cant_political_science_gra.html,193,1.26,0:00:21,76.32%,89.47%,2010,05,NA,Why Cant Political Science Gra
/2010/10/an_anthropologist_on_political.html,193,1.13,0:01:05,57.89%,92.11%,2010,10,NA,An Anthropologist On Politica
/2011/01/academia_as_a_meritocracy_a_re.html,193,1.29,0:01:04,81.58%,73.68%,2011,01,NA,Academia As A Meritocracy A Re
/blog/2011/05/13/fixing-congress-suggestions-by-rep-jim-cooper-and-others-2/,193,1.11,0:01:01,60.53%,92.11%,2011,05,13,Fixing Congress Suggestions By Rep Jim Cooper And Others 2
/blog/2011/07/01/does-july-4th-make-children-become-republicans/,193,1.16,0:00:12,86.84%,92.11%,2011,07,01,Does July 4th Make Children Become Republicans
/blog/2011/08/02/the-red-queen-goes-to-war/,193,1.37,0:00:49,76.32%,76.32%,2011,08,02,The Red Queen Goes To War
/blog/2011/10/24/why-now-micro-transitions-and-the-arab-uprisings/,193,1.05,0:00:04,71.05%,94.74%,2011,10,24,Why Now Micro Transitions And The Arab Uprisings
/2008/02/early_returns_in_texas.html,188,1.46,0:01:22,91.89%,72.97%,2008,02,NA,Early Returns In Texas
/2008/06/post_94.html,188,1.19,0:00:48,100.00%,86.49%,2008,06,NA,Post 94
/2009/05/a_new_kind_of_spam.html,188,1.14,0:00:11,67.57%,86.49%,2009,05,NA,A New Kind Of Spa
/2009/05/what_is_politics.html,188,1.16,0:00:14,86.49%,86.49%,2009,05,NA,What Is Politics
/2009/07/who_wants_to_be_a_political_sc.html,188,1.14,0:00:13,72.97%,89.19%,2009,07,NA,Who Wants To Be A Political Sc
/blog/2011/06/07/who-is-the-gops-most-electable-candidate/,188,1.24,0:00:57,78.38%,86.49%,2011,06,07,Who Is The Gops Most Electable Candidate
/blog/2011/07/12/a-budget-deal-and-2012/,188,1.27,0:01:09,78.38%,83.78%,2011,07,12,A Budget Deal And 2012
/blog/2011/08/11/mapping-the-super-committee/,188,1.49,0:01:27,89.19%,81.08%,2011,08,11,Mapping The Super Committee
/blog/2012/01/10/the-president-needs-help-happy-birthday-brownlow-report/,188,1.05,0:00:39,70.27%,94.59%,2012,01,10,The President Needs Help Happy Birthday Brownlow Report
/2007/11/the_enduring_importance_of_fal.html,183,1.08,0:00:08,13.89%,91.67%,2007,11,NA,The Enduring Importance Of Fa
/2009/11/coburn_amendment_fails.html,183,1.06,0:00:05,75.00%,94.44%,2009,11,NA,Coburn Amendment Fails
/2010/10/regression_to_the_mean_is_fine.html,183,1.08,0:00:45,77.78%,91.67%,2010,10,NA,Regression To The Mean Is Fine
/2010/12/writers_block.html,183,1.08,0:00:09,88.89%,91.67%,2010,12,NA,Writers Block
/2011/01/books_on_the_global_financial_.html,183,1.06,0:00:10,77.78%,94.44%,2011,01,NA,Books On The Global Financial
/2011/01/the_united_states_of_awesome.html,183,1.19,0:00:18,88.89%,86.11%,2011,01,NA,The United States Of Awesome
/blog/2011/07/13/who-are-the-authorities-in-international-relations-scholarship/,183,1.17,0:00:22,88.89%,83.33%,2011,07,13,Who Are The Authorities In International Relations Scholarship
/2008/03/fathers_daughters_and_roll_cal.html,178,1.06,0:00:00,85.71%,94.29%,2008,03,NA,Fathers Daughters And Roll Ca
/2008/07/leftright_ideology_of_voters_c.html,178,1.4,0:01:02,62.86%,71.43%,2008,07,NA,Leftright Ideology Of Voters C
/2009/09/political_science_tastes_bette.html,178,1.46,0:00:43,77.14%,68.57%,2009,09,NA,Political Science Tastes Bette
/2010/01/the_racial_dimension_of_the_ma.html,178,1.2,0:00:25,80.00%,85.71%,2010,01,NA,The Racial Dimension Of The Ma
/2010/04/the_right_creates_financial_cr.html,178,1.34,0:01:08,80.00%,85.71%,2010,04,NA,The Right Creates Financial Cr
/2010/07/should_we_care_about_failed_an.html,178,1.17,0:00:25,71.43%,82.86%,2010,07,NA,Should We Care About Failed An
/2010/08/john_judis_cant_make_up_his_mi.html,178,1.11,0:00:12,80.00%,94.29%,2010,08,NA,John Judis Cant Make Up His Mi
/2010/08/social_highlighting.html,178,1.17,0:00:09,77.14%,82.86%,2010,08,NA,Social Highlighting
/2010/08/why_do_more_people_think_obama.html,178,1.31,0:01:55,88.57%,82.86%,2010,08,NA,Why Do More People Think Obama
/2010/12/_unequal_democracy__is_what_go.html,178,1.63,0:02:22,62.86%,62.86%,2010,12,NA, Unequal Democracy  Is What Go
/blog/2011/11/11/the-voting-paradox-explained-why-people-vote/,178,1.17,0:00:19,80.00%,91.43%,2011,11,11,The Voting Paradox Explained Why People Vote
/blog/2011/11/21/forecasting-the-supreme-court-vote-on-obamacare/?wpisrc=nl_wonk,178,1.4,0:00:51,91.43%,77.14%,2011,11,21,Forecasting The Supreme Court Vote On Obamacare
/2009/11/did_acorn_steal_the_election.html,173,1,0:00:00,85.29%,100.00%,2009,11,NA,Did Acorn Steal The Election
/2010/01/politics_everywhere_the_length.html,173,1.18,0:00:09,76.47%,85.29%,2010,01,NA,Politics Everywhere The Leng
/2010/02/the_bad_ass_theory_of_why_dict.html,173,1.21,0:00:36,79.41%,88.24%,2010,02,NA,The Bad Ass Theory Of Why Dic
/2010/11/no_kudos_to_the_new_republic.html,173,1.24,0:00:20,91.18%,85.29%,2010,11,NA,No Kudos To The New Republic
/2010/11/weekend_frivolity_a_childs_his.html,173,1.12,0:00:12,91.18%,91.18%,2010,11,NA,Weekend Frivolity A Childs His
/2008/08/post_114.html,168,1.09,0:00:58,69.70%,90.91%,2008,08,NA,Post 114
/2009/01/obama_wins_have_we_political_s.html,168,1.67,0:03:26,39.39%,78.79%,2009,01,NA,Obama Wins Have We Political S
/2009/07/post_216.html,168,1.45,0:01:24,81.82%,87.88%,2009,07,NA,Post 216
/2009/08/interest_groups_and_strange_be.html,168,1.24,0:00:53,87.88%,87.88%,2009,08,NA,Interest Groups And Strange Be
/2009/08/similarities_between_left_wing.html,168,1.18,0:00:42,81.82%,90.91%,2009,08,NA,Similarities Between Left Wing
/2010/02/do_fair_elections_signal_weakn.html,168,1.24,0:01:05,90.91%,84.85%,2010,02,NA,Do Fair Elections Signal Weakn
/2010/04/measuring_epistemic_closure.html,168,1.27,0:00:33,66.67%,78.79%,2010,04,NA,Measuring Epistemic Closure
/2010/11/the_forecasts_and_the_outcome.html,168,1.52,0:00:47,78.79%,63.64%,2010,11,NA,The Forecasts And The Outcome
/2010/12/can_someone_please_report_this.html,168,1.15,0:00:40,93.94%,87.88%,2010,12,NA,Can Someone Please Report This
/2011/02/what_eastern_europe_teaches_us.html,168,1.03,0:00:09,72.73%,96.97%,2011,02,NA,What Eastern Europe Teaches Us
/2011/04/irritating_pseudo-populism_bac.html,168,1.42,0:02:38,60.61%,72.73%,2011,04,NA,Irritating_pseudo Populism_bac
/blog/2012/02/12/a-mere-political-scientist-or-merely-hot/,168,1.55,0:01:16,93.94%,69.70%,2012,02,12,A Mere Political Scientist Or Merely Hot
/2009/06/visualization_of_estimated_ide.html,162,1.31,0:00:37,53.12%,90.62%,2009,06,NA,Visualization Of Estimated Ide
/2009/08/is_the_supreme_court_conservat.html,162,1.22,0:01:33,78.12%,90.62%,2009,08,NA,Is The Supreme Court Conserva
/2009/08/well_how_did_we_get_here_the_r.html,162,1.19,0:00:18,81.25%,90.62%,2009,08,NA,Well How Did We Get Here The R
/2009/10/the_imbalanced_lobbying_system.html,162,1.25,0:01:10,75.00%,81.25%,2009,10,NA,The Imbalanced Lobbying Syste
/2010/02/media_bias_in_the_2008_electio.html,162,1.09,0:00:20,84.38%,90.62%,2010,02,NA,Media Bias In The 2008 Electio
/2010/03/weekend_frivolity_healthcare_m.html,162,1.22,0:00:46,87.50%,87.50%,2010,03,NA,Weekend Frivolity Healthcare
/2010/08/latinos_immigration_and_the_go_1.html,162,1.06,0:00:11,78.12%,96.87%,2010,08,NA,Latinos Immigration And The Go 1
/2011/03/comparing_apples_with_cows.html,162,1.09,0:00:40,65.62%,93.75%,2011,03,NA,Comparing Apples With Cows
/2011/05/how-much-did-the-pakistani-militarygovernment-know/,162,1.09,0:01:15,90.62%,90.62%,2011,05,how-much-did-the-pakistani-militarygovernment-know,
/blog/2011/05/19/epistemic-closure-among-french-socialists/,162,1.53,0:00:46,71.88%,71.88%,2011,05,19,Epistemic Closure Among French Socialists
/blog/2011/10/25/tunisia-post-election-report-ii-free-fair-and-meaningful/,162,1.16,0:01:06,18.75%,87.50%,2011,10,25,Tunisia Post Election Report Ii Free Fair And Meaningful
/blog/2011/10/28/the-worlds-most-bizarre-political-ads/,162,1.16,0:00:17,75.00%,84.38%,2011,10,28,The Worlds Most Bizarre Political Ads
/blog/2012/02/14/polisci-valentines-contest/,162,1.31,0:01:23,75.00%,75.00%,2012,02,14,Polisci Valentines Contest
/2009/03/post_177.html,157,1.26,0:00:53,87.10%,83.87%,2009,03,NA,Post 177
/2010/01/scott_brown_is_a_liberal_repub.html,157,1.26,0:00:41,90.32%,83.87%,2010,01,NA,Scott Brown Is A Liberal Repub
/2010/12/w.html,157,1.32,0:01:34,74.19%,74.19%,2010,12,NA,W
/2011/01/jfks_grades_in_political_scien.html,157,1.06,0:00:07,87.10%,93.55%,2011,01,NA,Jfks Grades In Political Scien
/2011/01/sources_for_information_on_pro.html,157,1.26,0:01:09,77.42%,77.42%,2011,01,NA,Sources For Information On Pro
/2011/05/the-political-relevance-of-the-internet-in-developing-countries/,157,1.26,0:00:25,83.87%,87.10%,2011,05,the-political-relevance-of-the-internet-in-developing-countries,
/blog/2011/05/12/the-monkey-cage-named-blog-of-the-year/,157,2.68,0:02:14,87.10%,51.61%,2011,05,12,The Monkey Cage Named Blog Of The Year
/blog/2011/08/08/a-simple-theory-of-why-didnt-obama-come-out-fighting-in-2009/,157,1.16,0:01:16,90.32%,83.87%,2011,08,08,A Simple Theory Of Why Didnt Obama Come Out Fighting In 2009
/blog/2011/08/08/mischaracterizing-fdr-to-indict-obama/,157,1.71,0:02:04,83.87%,67.74%,2011,08,08,Mischaracterizing Fdr To Indict Obama
/blog/2011/10/24/occupy-online-facebook-and-the-spread-of-occupy-wall-street/,157,1.16,0:00:46,74.19%,90.32%,2011,10,24,Occupy Online Facebook And The Spread Of Occupy Wall Street
/2008/08/the_ten_most_wanted.html,152,1.07,0:00:58,33.33%,96.67%,2008,08,NA,The Ten Most Wanted
/2009/07/holiday_reading.html,152,1.23,0:00:28,70.00%,86.67%,2009,07,NA,Holiday Reading
/2009/11/a_majority_of_the_public_suppo.html,152,1,0:00:00,73.33%,100.00%,2009,11,NA,A Majority Of The Public Suppo
/2010/03/coin_and_selection_effects.html,152,1.5,0:00:38,70.00%,83.33%,2010,03,NA,Coin And Selection Effects
/2010/03/learning_the_hard_way_the_marc.html,152,1,0:00:00,43.33%,100.00%,2010,03,NA,Learning The Hard Way The Marc
/2010/03/reforming_the_senate_1_reviewi.html,152,1.63,0:02:51,80.00%,66.67%,2010,03,NA,Reforming The Senate 1 Reviewi
/2010/08/on_limiting_the_tenure_of_supr.html,152,1.47,0:01:20,80.00%,66.67%,2010,08,NA,On Limiting The Tenure Of Supr
/2010/09/congressional_wealth_and_oppos.html,152,1.1,0:00:34,56.67%,93.33%,2010,09,NA,Congressional Wealth And Oppos
/2010/09/waves_are_for_surfing.html,152,1.27,0:00:31,66.67%,86.67%,2010,09,NA,Waves Are For Surfing
/2011/02/how_al_jazeera_shapes_politica.html,152,1.3,0:00:28,90.00%,90.00%,2011,02,NA,How Al Jazeera Shapes Politica
/2011/02/the_rise_of_the_guardian_coup.html,152,1.27,0:01:20,86.67%,76.67%,2011,02,NA,The Rise Of The Guardian Coup
/blog/2011/05/24/red-brain-blue-brain/,152,1.43,0:01:21,80.00%,73.33%,2011,05,24,Red Brain Blue Brain
/blog/2011/08/04/moving-from-the-debt-ceiling-debate-to-2012/,152,1.13,0:00:40,80.00%,90.00%,2011,08,04,Moving From The Debt Ceiling Debate To 2012
/blog/2011/10/29/sigh-drew-westen-again/,152,1.4,0:01:41,80.00%,80.00%,2011,10,29,Sigh Drew Westen Again
/blog/2012/02/16/the-facts-about-tax-progressivity/,152,1,0:00:00,90.00%,100.00%,2012,02,16,The Facts About Tax Progressivity
/2009/03/ivory_tower_unswayed_by_crashi.html,147,1.21,0:02:15,93.10%,79.31%,2009,03,NA,Ivory Tower Unswayed By Crashi
/2009/08/kolakowskis_general_theory_of.html,147,1.41,0:00:51,72.41%,79.31%,2009,08,NA,Kolakowskis General Theory Of
/2010/02/the_obama_agenda_2010_small_ch.html,147,1.07,0:01:04,55.17%,93.10%,2010,02,NA,The Obama Agenda 2010 Small C
/2010/10/closer_races_and_cell_phones_i.html,147,1.03,0:00:04,58.62%,96.55%,2010,10,NA,Closer Races And Cell Phones I
/2011/01/women_in_the_news_in_2010.html,147,1.07,0:00:22,86.21%,93.10%,2011,01,NA,Women In The News In 2010
/blog/2011/06/09/all-politics-is-loco/,147,2.45,0:02:47,75.86%,34.48%,2011,06,09,All Politics Is Loco
/blog/2011/06/28/unionization-and-inequality/,147,1.07,0:00:56,82.76%,96.55%,2011,06,28,Unionization And Inequality
/blog/2011/08/17/the-problems-with-studying-civilian-casualties-from-drone-usage-in-pakistan-what-we-can‰Ûªt-know/,147,1.07,0:00:02,62.07%,93.10%,2011,08,17,The Problems With Studying Civilian Casualties From Drone Usage In Pakistan What We Can‰Ûªt Know
/blog/2011/12/05/can-the-president-use-the-pardon-power-to-adopt-the-dream-act/?wpisrc=nl_wonk,147,1.21,0:00:08,86.21%,89.66%,2011,12,05,Can The President Use The Pardon Power To Adopt The Dream Act
/blog/2012/02/14/zombie-politics-the-voting-behavior-of-white-working-class/,147,1,0:00:00,82.76%,100.00%,2012,02,14,Zombie Politics The Voting Behavior Of White Working Class
/2009/09/the_case_for_filibustering_or.html,142,1.46,0:01:27,67.86%,75.00%,2009,09,NA,The Case For Filibustering Or
/2009/10/crime_the_striking_gap_between.html,142,1.07,0:00:00,78.57%,92.86%,2009,10,NA,Crime The Striking Gap Between
/2009/10/the_hunt_for_campaign_effects_2.html,142,1.18,0:00:48,78.57%,89.29%,2009,10,NA,The Hunt For Campaign Effects 2
/2009/10/when_do_people_resist_occupati.html,142,1.07,0:00:02,78.57%,92.86%,2009,10,NA,When Do People Resist Occupati
/2010/01/everything_you_wanted_to_know_1.html,142,1.75,0:03:36,57.14%,71.43%,2010,01,NA,Everything You Wanted To Know 1
/2010/04/the_absolute_and_egregious_mal.html,142,1.04,0:00:01,75.00%,96.43%,2010,04,NA,The Absolute And Egregious Ma
/2010/05/what_does_the_new_british_coal.html,142,1.07,0:01:16,60.71%,89.29%,2010,05,NA,What Does The New British Coa
/2010/07/how_facts_backfire.html,142,1.43,0:00:21,53.57%,64.29%,2010,07,NA,How Facts Backfire
/2010/11/2010_what_happened.html,142,1.29,0:01:08,46.43%,75.00%,2010,11,NA,2010 What Happened
/2011/02/the_tea_party_and_the_patriot_.html,142,1.25,0:00:44,71.43%,75.00%,2011,02,NA,The Tea Party And The Patriot
/2011/04/making_a_killing.html,142,1.07,0:00:35,75.00%,92.86%,2011,04,NA,Making A Killing
/blog/2010/11/16/do_democrats_understand_politi/,142,1.18,0:01:06,96.43%,89.29%,2010,11,16,Do Democrats Understand Politi
/blog/2011/06/08/can-anthony-weiner-survive/,142,1.43,0:01:46,75.00%,82.14%,2011,06,08,Can Anthony Weiner Survive
/blog/2011/07/11/usa-usa-title-ix-title-ix-culture-vs-institutions-in-womens-soccer/,142,1.21,0:00:12,85.71%,85.71%,2011,07,11,Usa Usa Title Ix Title Ix Culture Vs Institutions In Womens Soccer
/2009/03/on_political_journalism_and_po.html,137,1.3,0:01:43,81.48%,81.48%,2009,03,NA,On Political Journalism And Po
/2009/03/post_169.html,137,1.37,0:01:09,100.00%,77.78%,2009,03,NA,Post 169
/2009/05/post_194.html,137,1.26,0:01:58,81.48%,81.48%,2009,05,NA,Post 194
/2009/11/public_opinion_two_decades_aft.html,137,1.07,0:00:29,92.59%,92.59%,2009,11,NA,Public Opinion Two Decades Af
/2009/11/why_did_democrats_support_the.html,137,1.59,0:03:13,62.96%,48.15%,2009,11,NA,Why Did Democrats Support The
/2010/11/which_roll_call_votes_hurt_the.html,137,1.3,0:01:15,59.26%,74.07%,2010,11,NA,Which Roll Call Votes Hurt The
/2011/04/is_birtherism_just_reflex.html,137,1.15,0:01:15,81.48%,88.89%,2011,04,NA,Is Birtherism Just Reflex
/blog/2011/03/01/why_security_studies_should_ta/,137,1.04,0:00:02,88.89%,96.30%,2011,03,01,Why Security Studies Should Ta
/blog/2011/07/20/realpolitik-and-dragons/,137,1,0:00:00,85.19%,100.00%,2011,07,20,Realpolitik And Dragons
/blog/2011/08/02/the-debt-ceiling-deal-what-should-we-have-expected/,137,1.22,0:00:26,29.63%,85.19%,2011,08,02,The Debt Ceiling Deal What Should We Have Expected
/blog/2012/01/03/the-representativeness-of-iowa-caucusgoers/,137,1.22,0:00:14,92.59%,85.19%,2012,01,03,The Representativeness Of Iowa Caucusgoers
/2008/03/the_active_fantasy_lives_of_li.html,132,1.27,0:00:53,76.92%,76.92%,2008,03,NA,The Active Fantasy Lives Of Li
/2008/07/psychologists_run_experiments.html,132,1.19,0:00:15,61.54%,84.62%,2008,07,NA,Psychologists Run Experiments
/2008/10/post_132.html,132,1.19,0:01:12,84.62%,84.62%,2008,10,NA,Post 132
/2008/12/when_philosophers_date.html,132,1.12,0:00:11,84.62%,92.31%,2008,12,NA,When Philosophers Date
/2010/08/politics_everywhere_why_univer_1.html,132,1.12,0:01:22,80.77%,88.46%,2010,08,NA,Politics Everywhere Why Univer 1
/2010/10/ambivalent_partisans.html,132,1.04,0:00:11,65.38%,96.15%,2010,10,NA,Ambivalent Partisans
/2011/02/us_military_support_and_terror.html,132,1.19,0:00:28,84.62%,84.62%,2011,02,NA,Us Military Support And Terror
/2011/03/angry_on_facebook_good_for_cam.html,132,1.19,0:00:47,84.62%,88.46%,2011,03,NA,Angry On Facebook Good For Ca
/2011/04/the_partisan_trust_gap.html,132,1.15,0:00:03,69.23%,92.31%,2011,04,NA,The Partisan Trust Gap
/2011/05/the-monkey-cage-named-blog-of-the-year/,132,1.5,0:01:42,80.77%,69.23%,2011,05,the-monkey-cage-named-blog-of-the-year,
/blog/2011/05/24/harsh-prison-conditions-do-not-reduce-recidivism/,132,1.46,0:01:15,92.31%,73.08%,2011,05,24,Harsh Prison Conditions Do Not Reduce Recidivism
/blog/2011/07/13/why-do-we-have-a-debt-ceiling/,132,1.04,0:00:36,53.85%,96.15%,2011,07,13,Why Do We Have A Debt Ceiling
/blog/2011/08/11/help-reform-the-institutional-review-board-irb-system/,132,1.15,0:00:10,69.23%,92.31%,2011,08,11,Help Reform The Institutional Review Board Irb System
/blog/2011/08/31/monkey-cage-apsa-reception-with-ezra-klein/,132,1.04,0:00:40,84.62%,96.15%,2011,08,31,Monkey Cage Apsa Reception With Ezra Klein
/blog/2011/11/07/revealing-the-submerged-state/,132,1.58,0:01:06,76.92%,53.85%,2011,11,07,Revealing The Submerged State
/blog/2011/12/09/everybody-hates-jon/,132,1.19,0:00:08,80.77%,80.77%,2011,12,09,Everybody Hates Jon
/blog/2011/12/20/tom-coburn-flip-flops-on-nsf-funding-of-political-science-research/,132,1.15,0:00:16,84.62%,88.46%,2011,12,20,Tom Coburn Flip Flops On Nsf Funding Of Political Science Research
/blog/2012/01/18/does-political-science-research-inform-policy-opinions-of-scholars/,132,1.04,0:00:14,88.46%,96.15%,2012,01,18,Does Political Science Research Inform Policy Opinions Of Scholars
/2008/04/reassessing_the_strategic_logi.html,127,1.32,0:01:20,64.00%,84.00%,2008,04,NA,Reassessing The Strategic Logi
/2008/10/do_fat_pregnant_women_produce.html,127,1.24,0:00:40,92.00%,80.00%,2008,10,NA,Do Fat Pregnant Women Produce
/2009/05/are_conservatives_more_clever.html,127,1.44,0:01:31,64.00%,72.00%,2009,05,NA,Are Conservatives More Clever
/2009/08/how_conservative_is_michelle_m.html,127,1.32,0:00:14,88.00%,72.00%,2009,08,NA,How Conservative Is Michelle
/2010/07/advances_needed_in_headline_te.html,127,1.04,0:00:03,92.00%,96.00%,2010,07,NA,Advances Needed In Headline Te
/2010/08/what_do_americans_think_about.html,127,1.16,0:01:11,96.00%,88.00%,2010,08,NA,What Do Americans Think Abou
/2011/01/the_shrinking_soundbite_is_not.html?wpisrc=nl_wonk,127,1.04,0:00:07,32.00%,96.00%,2011,01,NA,The Shrinking Soundbite Is Not.html?wpisrc=nl Wonk
/2011/05/who-support-islamic-militants-in-pakistan/,127,1.28,0:02:18,96.00%,80.00%,2011,05,who-support-islamic-militants-in-pakistan,
/blog/2011/06/02/how-inequality-affects-redistributive-politics/,127,1.08,0:00:01,84.00%,92.00%,2011,06,02,How Inequality Affects Redistributive Politics
/blog/2011/06/03/the-importance-of-acting-in-politics/,127,1.72,0:00:27,76.00%,64.00%,2011,06,03,The Importance Of Acting In Politics
/blog/2011/06/23/people-dont-like-congress-and-thats-bad-for-republicans/,127,1,0:00:00,88.00%,100.00%,2011,06,23,People Dont Like Congress And Thats Bad For Republicans
/blog/2011/09/01/shooting-a-rabbit-with-a-cannon/,127,1.04,0:00:02,52.00%,96.00%,2011,09,01,Shooting A Rabbit With A Cannon
